epoch,lr-AdamW,step,train_loss_epoch,train_loss_step,val_loss
7,,4349,,0.006552941165864468,
7,,4399,,0.12631215155124664,
7,,4449,,-0.024703720584511757,
7,,4499,,0.037748415023088455,
7,,4549,,0.0012818275718018413,
7,,4599,,-0.04657777398824692,
7,,4649,,0.005190889351069927,
7,,4695,,,0.09359627217054367
7,,4695,0.014299443922936916,,
,0.0005,4696,,,
8,,4699,,0.010921641252934933,
8,,4749,,0.037423644214868546,
8,,4799,,-0.061152100563049316,
8,,4849,,0.048748958855867386,
8,,4899,,0.19708262383937836,
8,,4949,,0.019234484061598778,
8,,4999,,-0.016972960904240608,
8,,5049,,-0.029381796717643738,
8,,5099,,-0.028760895133018494,
8,,5149,,0.07645566761493683,
8,,5199,,-0.08063386380672455,
8,,5249,,-0.06035108119249344,
8,,5282,,,-0.035126157104969025
8,,5282,-0.004939114674925804,,
,0.0005,5283,,,
9,,5299,,-0.10481247305870056,
9,,5349,,0.04704824462532997,
9,,5399,,0.010151974856853485,
9,,5449,,0.06328660994768143,
9,,5499,,0.027268746867775917,
9,,5549,,0.03740270808339119,
9,,5599,,0.012334128841757774,
9,,5649,,-0.1495424509048462,
9,,5699,,-0.013577183708548546,
9,,5749,,0.15912212431430817,
9,,5799,,-0.10164152085781097,
9,,5849,,-0.08722356706857681,
9,,5869,,,-0.03898588567972183
9,,5869,-0.029139041900634766,,
,0.0005,5870,,,
10,,5899,,0.08401934057474136,
10,,5949,,-0.013614443130791187,
10,,5999,,-0.17761510610580444,
10,,6049,,0.018726706504821777,
10,,6099,,-0.09373580664396286,
10,,6149,,-0.005002977792173624,
10,,6199,,-0.08502526581287384,
10,,6249,,-0.057799793779850006,
10,,6299,,0.037009961903095245,
10,,6349,,-0.0910152792930603,
10,,6399,,-0.07305367290973663,
10,,6449,,0.18404623866081238,
10,,6456,,,-0.08115170150995255
10,,6456,-0.045683663338422775,,
,0.0005,6457,,,
11,,6499,,-0.04727907478809357,
11,,6549,,-0.06687162816524506,
11,,6599,,-0.1249489113688469,
11,,6649,,-0.009791986085474491,
11,,6699,,-0.07210486382246017,
11,,6749,,-0.03068649023771286,
11,,6799,,-0.08377013355493546,
11,,6849,,0.024853873997926712,
11,,6899,,-0.10749582201242447,
11,,6949,,-0.046370115131139755,
11,,6999,,-0.15068668127059937,
11,,7043,,,-0.03005979023873806
11,,7043,-0.06547973304986954,,
,0.0005,7044,,,
12,,7049,,-0.15928864479064941,
12,,7099,,-0.14879053831100464,
12,,7149,,0.028984390199184418,
12,,7199,,-0.15394671261310577,
12,,7249,,0.07100700587034225,
12,,7299,,-0.14296986162662506,
12,,7349,,-0.08551263064146042,
12,,7399,,-0.11637601256370544,
12,,7449,,-0.15300004184246063,
12,,7499,,-0.17398816347122192,
12,,7549,,-0.041702646762132645,
12,,7599,,-0.00031482454505749047,
12,,7630,,,-0.10860812664031982
12,,7630,-0.07928571850061417,,
,0.0005,7631,,,
13,,7649,,-0.0946086198091507,
13,,7699,,-0.16989707946777344,
13,,7749,,-0.015126189216971397,
13,,7799,,-0.08950120955705643,
13,,7849,,0.02552671730518341,
13,,7899,,-0.02066430263221264,
13,,7949,,-0.08171965181827545,
13,,7999,,-0.15060845017433167,
13,,8049,,-0.0931444764137268,
13,,8099,,-0.08465366810560226,
13,,8149,,-0.137619286775589,
13,,8199,,-0.13084957003593445,
13,,8217,,,-0.07736098021268845
13,,8217,-0.08862417191267014,,
,0.0005,8218,,,
14,,8249,,-0.0790654867887497,
14,,8299,,-0.02213355153799057,
14,,8349,,-0.1754385530948639,
14,,8399,,0.024078337475657463,
14,,8449,,-0.14452213048934937,
14,,8499,,-0.21131454408168793,
14,,8549,,-0.10536248981952667,
14,,8599,,-0.12102794647216797,
14,,8649,,-0.00260350969620049,
14,,8699,,-0.1143590584397316,
14,,8749,,-0.16585198044776917,
14,,8799,,-0.11395064741373062,
14,,8804,,,-0.12252262979745865
14,,8804,-0.10491453111171722,,
,0.0005,8805,,,
15,,8849,,-0.18994154036045074,
15,,8899,,-0.13929608464241028,
15,,8949,,-0.08101252466440201,
15,,8999,,-0.07632908970117569,
15,,9049,,-0.13115662336349487,
15,,9099,,-0.15622778236865997,
15,,9149,,-0.14574183523654938,
15,,9199,,-0.0905003473162651,
15,,9249,,-0.1664305329322815,
15,,9299,,-0.07144524157047272,
15,,9349,,-0.1466623991727829,
15,,9391,,,-0.08390380442142487
15,,9391,-0.11899806559085846,,
,0.0005,9392,,,
16,,9399,,-0.1607394963502884,
16,,9449,,-0.13003358244895935,
16,,9499,,-0.11541062593460083,
16,,9549,,-0.05294039845466614,
16,,9599,,-0.2130710780620575,
16,,9649,,-0.16399800777435303,
16,,9699,,0.01680106855928898,
16,,9749,,-0.16437053680419922,
16,,9799,,-0.10624730587005615,
16,,9849,,-0.16161252558231354,
16,,9899,,-0.23355300724506378,
16,,9949,,-0.21388068795204163,
16,,9978,,,-0.0013345670886337757
16,,9978,-0.12103145569562912,,
,0.0005,9979,,,
17,,9999,,-0.22064697742462158,
17,,10049,,-0.14277967810630798,
17,,10099,,-0.08646566420793533,
17,,10149,,0.010874520987272263,
17,,10199,,-0.13360241055488586,
17,,10249,,-0.1887158751487732,
17,,10299,,-0.10761931538581848,
17,,10349,,-0.168704554438591,
17,,10399,,-0.18874308466911316,
17,,10449,,-0.14354826509952545,
17,,10499,,-0.14299780130386353,
17,,10549,,-0.2645196318626404,
17,,10565,,,-0.10938948392868042
17,,10565,-0.13573333621025085,,
,0.0005,10566,,,
18,,10599,,-0.2956496775150299,
18,,10649,,-0.06645534187555313,
18,,10699,,-0.3128278851509094,
18,,10749,,-0.15791554749011993,
18,,10799,,-0.1623268574476242,
18,,10849,,-0.04544622078537941,
18,,10899,,-0.11177292466163635,
18,,10949,,-0.1804996132850647,
18,,10999,,-0.0631418377161026,
18,,11049,,-0.19947949051856995,
18,,11099,,-0.12108392268419266,
18,,11149,,-0.13960547745227814,
18,,11152,,,-0.14637494087219238
18,,11152,-0.14688384532928467,,
,0.0005,11153,,,
19,,11199,,-0.22593267261981964,
19,,11249,,-0.1687871515750885,
19,,11299,,-0.11592907458543777,
19,,11349,,-0.09255249798297882,
19,,11399,,-0.15164394676685333,
19,,11449,,-0.16490837931632996,
19,,11499,,-0.10081297904253006,
19,,11549,,-0.17283010482788086,
19,,11599,,-0.20072871446609497,
19,,11649,,-0.1391790360212326,
19,,11699,,-0.23896129429340363,
19,,11739,,,-0.12390042096376419
19,,11739,-0.15321195125579834,,
,0.0005,11740,,,
20,,11749,,-0.10120300203561783,
20,,11799,,-0.18785360455513,
20,,11849,,-0.2477838099002838,
20,,11899,,-0.11297640204429626,
20,,11949,,-0.14455674588680267,
20,,11999,,-0.05685350298881531,
20,,12049,,-0.2690035402774811,
20,,12099,,-0.14017508924007416,
20,,12149,,-0.21165069937705994,
20,,12199,,-0.20644430816173553,
20,,12249,,-0.14415529370307922,
20,,12299,,-0.15552741289138794,
20,,12326,,,-0.15869855880737305
20,,12326,-0.15999116003513336,,
,0.0005,12327,,,
21,,12349,,-0.051185060292482376,
21,,12399,,-0.16675636172294617,
21,,12449,,-0.1631380021572113,
21,,12499,,-0.2284601926803589,
21,,12549,,-0.12754708528518677,
21,,12599,,-0.1401957869529724,
21,,12649,,-0.23070140182971954,
21,,12699,,-0.24238023161888123,
21,,12749,,-0.23980802297592163,
21,,12799,,-0.23372617363929749,
21,,12849,,-0.1688186228275299,
21,,12899,,-0.21484790742397308,
21,,12913,,,-0.17193643748760223
21,,12913,-0.16938385367393494,,
,0.0005,12914,,,
22,,12949,,-0.20634406805038452,
22,,12999,,-0.2097673863172531,
22,,13049,,-0.1943613588809967,
22,,13099,,-0.11967490613460541,
22,,13149,,-0.09168979525566101,
22,,13199,,-0.1997944563627243,
22,,13249,,-0.12457889318466187,
22,,13299,,-0.284268319606781,
22,,13349,,-0.30998048186302185,
22,,13399,,-0.1683746874332428,
22,,13449,,-0.23350711166858673,
22,,13499,,-0.228373184800148,
22,,13500,,,-0.16727206110954285
22,,13500,-0.1786009669303894,,
,0.0005,13501,,,
23,,13549,,-0.1944425106048584,
23,,13599,,-0.0928616002202034,
23,,13649,,-0.03143968805670738,
23,,13699,,-0.30234667658805847,
23,,13749,,-0.254934161901474,
23,,13799,,-0.06375698000192642,
23,,13849,,-0.2305634468793869,
23,,13899,,-0.20551349222660065,
23,,13949,,-0.29710203409194946,
23,,13999,,-0.2461707592010498,
23,,14049,,-0.1736406534910202,
23,,14087,,,-0.1252034306526184
23,,14087,-0.18218038976192474,,
,0.0005,14088,,,
24,,14099,,-0.32205262780189514,
24,,14149,,-0.1742907166481018,
24,,14199,,-0.27358612418174744,
24,,14249,,-0.10254331678152084,
24,,14299,,-0.23799081146717072,
24,,14349,,-0.23742839694023132,
24,,14399,,-0.19756251573562622,
24,,14449,,-0.12202409654855728,
24,,14499,,-0.23852983117103577,
24,,14549,,-0.1514212042093277,
24,,14599,,-0.23481249809265137,
24,,14649,,-0.2732536792755127,
24,,14674,,,-0.1558261513710022
24,,14674,-0.19273675978183746,,
,0.0005,14675,,,
25,,14699,,-0.31718337535858154,
25,,14749,,-0.27434954047203064,
25,,14799,,-0.1693253219127655,
25,,14849,,-0.20205345749855042,
25,,14899,,-0.2692844867706299,
25,,14949,,-0.2774750888347626,
25,,14999,,-0.29195550084114075,
25,,15049,,-0.1767721176147461,
25,,15099,,-0.015559077262878418,
25,,15149,,-0.2588655650615692,
25,,15199,,-0.3199869692325592,
25,,15249,,-0.08463197201490402,
25,,15261,,,-0.1733563244342804
25,,15261,-0.19719773530960083,,
,0.0005,15262,,,
26,,15299,,-0.19640344381332397,
26,,15349,,-0.18050312995910645,
26,,15399,,-0.14809924364089966,
26,,15449,,-0.21587976813316345,
26,,15499,,-0.24784646928310394,
26,,15549,,-0.2193557173013687,
26,,15599,,-0.19130085408687592,
26,,15649,,-0.19949442148208618,
26,,15699,,-0.15647448599338531,
26,,15749,,-0.11478710919618607,
26,,15799,,-0.1310417652130127,
26,,15848,,,-0.1552792489528656
26,,15848,-0.20216716825962067,,
,0.0005,15849,,,
27,,15849,,-0.07196830958127975,
27,,15899,,-0.26884904503822327,
27,,15949,,-0.16857561469078064,
27,,15999,,-0.25206366181373596,
27,,16049,,-0.23148483037948608,
27,,16099,,-0.3758728504180908,
27,,16149,,-0.2667142152786255,
27,,16199,,-0.30442720651626587,
27,,16249,,-0.3004153370857239,
27,,16299,,-0.23020921647548676,
27,,16349,,-0.28156134486198425,
27,,16399,,-0.25447967648506165,
27,,16435,,,-0.17926017940044403
27,,16435,-0.20532898604869843,,
,0.0005,16436,,,
28,,16449,,-0.23789691925048828,
28,,16499,,-0.21491722762584686,
28,,16549,,-0.16789047420024872,
28,,16599,,-0.21587367355823517,
28,,16649,,-0.30547142028808594,
28,,16699,,-0.19695252180099487,
28,,16749,,-0.23071420192718506,
28,,16799,,-0.10302412509918213,
28,,16849,,-0.326088011264801,
28,,16899,,-0.1592881977558136,
28,,16949,,-0.17366451025009155,
28,,16999,,-0.26438599824905396,
28,,17022,,,-0.20804433524608612
28,,17022,-0.21064820885658264,,
,0.0005,17023,,,
29,,17049,,-0.16011741757392883,
29,,17099,,-0.24306315183639526,
29,,17149,,-0.25414374470710754,
29,,17199,,-0.22905176877975464,
29,,17249,,-0.2809247672557831,
29,,17299,,-0.20865370333194733,
29,,17349,,-0.21377363801002502,
29,,17399,,-0.3007872402667999,
29,,17449,,-0.14438332617282867,
29,,17499,,-0.24301497638225555,
29,,17549,,-0.20396284759044647,
29,,17599,,-0.2858191728591919,
29,,17609,,,-0.17648981511592865
29,,17609,-0.22121374309062958,,
,0.0005,17610,,,
30,,17649,,-0.24592041969299316,
30,,17699,,-0.3345370888710022,
30,,17749,,-0.0867455005645752,
30,,17799,,-0.23311847448349,
30,,17849,,-0.22975078225135803,
30,,17899,,-0.25432953238487244,
30,,17949,,-0.24277950823307037,
30,,17999,,-0.2046237587928772,
30,,18049,,-0.27412018179893494,
30,,18099,,-0.31078386306762695,
30,,18149,,-0.23485693335533142,
30,,18196,,,-0.18085335195064545
30,,18196,-0.2151867300271988,,
,0.0005,18197,,,
31,,18199,,-0.2172314077615738,
31,,18249,,-0.1376889944076538,
31,,18299,,-0.12700915336608887,
31,,18349,,-0.11889273673295975,
31,,18399,,-0.1715034693479538,
31,,18449,,-0.25593116879463196,
31,,18499,,-0.15539930760860443,
31,,18549,,-0.3134322166442871,
31,,18599,,-0.25299251079559326,
31,,18649,,-0.2357928603887558,
31,,18699,,-0.31617867946624756,
31,,18749,,-0.3584091067314148,
31,,18783,,,-0.23254169523715973
31,,18783,-0.2219148427248001,,
,0.0005,18784,,,
32,,18799,,-0.24825429916381836,
32,,18849,,-0.29711616039276123,
32,,18899,,-0.188736230134964,
32,,18949,,-0.3164962828159332,
32,,18999,,-0.021469322964549065,
32,,19049,,-0.22144578397274017,
32,,19099,,-0.1946669965982437,
32,,19149,,-0.27799299359321594,
32,,19199,,-0.18855734169483185,
32,,19249,,-0.21237608790397644,
32,,19299,,-0.1367911994457245,
32,,19349,,-0.13518650829792023,
32,,19370,,,-0.18577542901039124
32,,19370,-0.22458747029304504,,
,0.0005,19371,,,
33,,19399,,-0.29344892501831055,
33,,19449,,-0.20900756120681763,
33,,19499,,-0.3010297119617462,
33,,19549,,-0.29188063740730286,
33,,19599,,-0.3190886080265045,
33,,19649,,-0.2582395374774933,
33,,19699,,-0.2357209175825119,
33,,19749,,-0.16385774314403534,
33,,19799,,-0.15880458056926727,
33,,19849,,-0.12458613514900208,
33,,19899,,-0.29586899280548096,
33,,19949,,-0.22856129705905914,
33,,19957,,,-0.24545550346374512
33,,19957,-0.23232679069042206,,
,0.0005,19958,,,
34,,19999,,-0.2814517915248871,
34,,20049,,-0.3218243718147278,
34,,20099,,-0.33001914620399475,
34,,20149,,-0.26882675290107727,
34,,20199,,-0.2814769148826599,
34,,20249,,-0.27401530742645264,
34,,20299,,-0.22483472526073456,
34,,20349,,-0.21279503405094147,
34,,20399,,-0.3449348509311676,
34,,20449,,-0.15440867841243744,
34,,20499,,-0.21729648113250732,
34,,20544,,,-0.2624366581439972
34,,20544,-0.23732687532901764,,
,0.0005,20545,,,
35,,20549,,-0.23896045982837677,
35,,20599,,-0.21130496263504028,
35,,20649,,-0.17447537183761597,
35,,20699,,-0.18039414286613464,
35,,20749,,-0.1606447547674179,
35,,20799,,-0.24891822040081024,
35,,20849,,-0.27100539207458496,
35,,20899,,-0.2874494194984436,
35,,20949,,-0.24771392345428467,
35,,20999,,-0.2833003103733063,
35,,21049,,-0.2792755961418152,
35,,21099,,-0.316110759973526,
35,,21131,,,-0.13537085056304932
35,,21131,-0.24145962297916412,,
,0.0005,21132,,,
36,,21149,,-0.26667842268943787,
36,,21199,,-0.40425950288772583,
36,,21249,,-0.30708569288253784,
36,,21299,,-0.3624497950077057,
36,,21349,,-0.18152643740177155,
36,,21399,,-0.2005370855331421,
36,,21449,,-0.3253200352191925,
36,,21499,,-0.2937857508659363,
36,,21549,,-0.3373223841190338,
36,,21599,,-0.3422011435031891,
36,,21649,,-0.22998672723770142,
36,,21699,,-0.1045399159193039,
36,,21718,,,0.08307789266109467
36,,21718,-0.2473311573266983,,
,0.0005,21719,,,
37,,21749,,-0.14760863780975342,
37,,21799,,-0.2827509939670563,
37,,21849,,-0.1971641182899475,
37,,21899,,-0.2584407329559326,
37,,21949,,-0.23268641531467438,
37,,21999,,-0.015317147597670555,
37,,22049,,-0.24344992637634277,
37,,22099,,-0.20808769762516022,
37,,22149,,-0.16846638917922974,
37,,22199,,-0.2932259738445282,
37,,22249,,-0.2683396637439728,
37,,22299,,-0.2799600660800934,
37,,22305,,,-0.23481662571430206
37,,22305,-0.23652666807174683,,
,0.0005,22306,,,
38,,22349,,-0.19935090839862823,
38,,22399,,-0.28203651309013367,
38,,22449,,-0.2526412606239319,
38,,22499,,-0.25465893745422363,
38,,22549,,-0.3517957329750061,
38,,22599,,-0.3517526090145111,
38,,22649,,-0.2487185150384903,
38,,22699,,-0.20426514744758606,
38,,22749,,-0.2607420086860657,
38,,22799,,-0.19888372719287872,
38,,22849,,-0.31289196014404297,
38,,22892,,,-0.24739611148834229
38,,22892,-0.24870647490024567,,
,0.0005,22893,,,
39,,22899,,-0.18877729773521423,
39,,22949,,-0.2720268964767456,
39,,22999,,-0.23633258044719696,
39,,23049,,-0.40548333525657654,
39,,23099,,-0.331274151802063,
39,,23149,,-0.18648096919059753,
39,,23199,,-0.228553906083107,
39,,23249,,-0.22497908771038055,
39,,23299,,-0.23570656776428223,
39,,23349,,-0.23665441572666168,
39,,23399,,-0.24946169555187225,
39,,23449,,-0.2624458074569702,
39,,23479,,,-0.19651560485363007
39,,23479,-0.25207412242889404,,
,0.0005,23480,,,
40,,23499,,-0.2531440556049347,
40,,23549,,-0.38249504566192627,
40,,23599,,-0.15310326218605042,
40,,23649,,-0.19349871575832367,
40,,23699,,-0.24448493123054504,
40,,23749,,-0.319772869348526,
40,,23799,,-0.18229039013385773,
40,,23849,,-0.3619663119316101,
40,,23899,,-0.3274218738079071,
40,,23949,,-0.33909872174263,
40,,23999,,-0.23579324781894684,
40,,24049,,-0.2125069946050644,
40,,24066,,,-0.22055158019065857
40,,24066,-0.2524692714214325,,
,0.0005,24067,,,
41,,24099,,-0.19712717831134796,
41,,24149,,-0.3207660913467407,
41,,24199,,-0.2729273736476898,
41,,24249,,-0.16838552057743073,
41,,24299,,-0.3220522999763489,
41,,24349,,-0.28028246760368347,
41,,24399,,-0.15389086306095123,
41,,24449,,-0.2758779525756836,
41,,24499,,-0.2617820203304291,
41,,24549,,-0.20456679165363312,
41,,24599,,-0.24433882534503937,
41,,24649,,-0.21484467387199402,
41,,24653,,,-0.23102572560310364
41,,24653,-0.2659130394458771,,
,0.0005,24654,,,
42,,24699,,-0.29507771134376526,
42,,24749,,-0.23531731963157654,
42,,24799,,-0.19242627918720245,
42,,24849,,-0.284532368183136,
42,,24899,,-0.22189567983150482,
42,,24949,,-0.30375567078590393,
42,,24999,,-0.29035571217536926,
42,,25049,,-0.23244988918304443,
42,,25099,,-0.3106442987918854,
42,,25149,,-0.3573071360588074,
42,,25199,,-0.25672128796577454,
42,,25240,,,-0.1835111379623413
42,,25240,-0.26225024461746216,,
,0.0005,25241,,,
43,,25249,,-0.20270013809204102,
43,,25299,,-0.3688523769378662,
43,,25349,,-0.23901136219501495,
43,,25399,,-0.3699119985103607,
43,,25449,,-0.15346570312976837,
43,,25499,,-0.3968349099159241,
43,,25549,,-0.23577435314655304,
43,,25599,,-0.3824980556964874,
43,,25649,,-0.16911259293556213,
43,,25699,,-0.27840811014175415,
43,,25749,,-0.1985037922859192,
43,,25799,,-0.32222995162010193,
43,,25827,,,-0.19445428252220154
43,,25827,-0.2655112147331238,,
,0.0005,25828,,,
44,,25849,,-0.19932976365089417,
44,,25899,,-0.36190056800842285,
44,,25949,,-0.3093896806240082,
44,,25999,,-0.3451027572154999,
44,,26049,,-0.18527455627918243,
44,,26099,,-0.2570728659629822,
44,,26149,,-0.2792823016643524,
44,,26199,,-0.26612359285354614,
44,,26249,,-0.29573431611061096,
44,,26299,,-0.2199244350194931,
44,,26349,,-0.3252819776535034,
44,,26399,,-0.13997891545295715,
44,,26414,,,-0.2236528843641281
44,,26414,-0.27070653438568115,,
,0.0005,26415,,,
45,,26449,,-0.2781735360622406,
45,,26499,,-0.23606695234775543,
45,,26549,,-0.19086331129074097,
45,,26599,,-0.227322056889534,
45,,26649,,-0.32396820187568665,
45,,26699,,-0.27891650795936584,
45,,26749,,-0.23185572028160095,
45,,26799,,-0.3565788269042969,
45,,26849,,-0.25652503967285156,
45,,26899,,-0.2737046182155609,
45,,26949,,-0.24326850473880768,
45,,26999,,-0.26895490288734436,
45,,27001,,,-0.2529536783695221
45,,27001,-0.2636023461818695,,
,0.0005,27002,,,
46,,27049,,-0.22739960253238678,
46,,27099,,-0.32250165939331055,
46,,27149,,-0.3068675696849823,
46,,27199,,-0.24101416766643524,
46,,27249,,-0.2670968174934387,
46,,27299,,-0.27424246072769165,
46,,27349,,-0.1841697096824646,
46,,27399,,-0.06597408652305603,
46,,27449,,-0.23294638097286224,
46,,27499,,-0.3040618598461151,
46,,27549,,-0.33527958393096924,
46,,27588,,,-0.23129473626613617
46,,27588,-0.26340362429618835,,
,0.0005,27589,,,
47,,27599,,-0.1527220606803894,
47,,27649,,-0.3564210534095764,
47,,27699,,-0.2993486523628235,
47,,27749,,-0.28644856810569763,
47,,27799,,-0.3330674469470978,
47,,27849,,-0.4085404574871063,
47,,27899,,-0.31742778420448303,
47,,27949,,-0.2701881527900696,
47,,27999,,-0.3156758248806,
47,,28049,,-0.3260400891304016,
47,,28099,,-0.2733514904975891,
47,,28149,,-0.28518056869506836,
47,,28175,,,-0.22577999532222748
47,,28175,-0.27901706099510193,,
,0.0005,28176,,,
48,,28199,,-0.30465129017829895,
48,,28249,,-0.20023950934410095,
48,,28299,,-0.36974653601646423,
48,,28349,,-0.4260278642177582,
48,,28399,,-0.16952313482761383,
48,,28449,,-0.3325502574443817,
48,,28499,,-0.24152615666389465,
48,,28549,,-0.28504759073257446,
48,,28599,,-0.2546457350254059,
48,,28649,,-0.33558881282806396,
48,,28699,,-0.2674451172351837,
48,,28749,,-0.33043527603149414,
48,,28762,,,-0.19778972864151
48,,28762,-0.2819838225841522,,
,0.0005,28763,,,
49,,28799,,-0.23437516391277313,
49,,28849,,-0.1609509140253067,
49,,28899,,-0.24511389434337616,
49,,28949,,-0.17117662727832794,
49,,28999,,-0.407918244600296,
49,,29049,,-0.26721644401550293,
49,,29099,,-0.3271099030971527,
49,,29149,,-0.2971794605255127,
49,,29199,,-0.2266058325767517,
49,,29249,,-0.34516581892967224,
49,,29299,,-0.2598426938056946,
49,,29349,,-0.39680933952331543,
49,,29349,,,-0.1640576720237732
49,,29349,-0.28199154138565063,,
,0.0005,29350,,,
50,,29399,,-0.3365608751773834,
50,,29449,,-0.3098418116569519,
50,,29499,,-0.2943498194217682,
50,,29549,,-0.26543399691581726,
50,,29599,,-0.36285197734832764,
50,,29649,,-0.23455004394054413,
50,,29699,,-0.32619673013687134,
50,,29749,,-0.15018507838249207,
50,,29799,,-0.2559181749820709,
50,,29849,,-0.2154904156923294,
50,,29899,,-0.22416360676288605,
50,,29936,,,-0.27539128065109253
50,,29936,-0.27526262402534485,,
,0.0005,29937,,,
51,,29949,,-0.3861245810985565,
51,,29999,,-0.255458265542984,
51,,30049,,-0.2749767303466797,
51,,30099,,-0.2882658839225769,
51,,30149,,-0.24805551767349243,
51,,30199,,-0.39412665367126465,
51,,30249,,-0.26830583810806274,
51,,30299,,-0.2480757087469101,
51,,30349,,-0.2528148889541626,
51,,30399,,-0.2573029398918152,
51,,30449,,-0.1837160438299179,
51,,30499,,-0.10819512605667114,
51,,30523,,,-0.18211834132671356
51,,30523,-0.27043089270591736,,
,0.0005,30524,,,
52,,30549,,-0.39116358757019043,
52,,30599,,-0.21269170939922333,
52,,30649,,-0.41223397850990295,
52,,30699,,-0.34681493043899536,
52,,30749,,-0.23859435319900513,
52,,30799,,-0.28791019320487976,
52,,30849,,-0.39178168773651123,
52,,30899,,-0.3328542113304138,
52,,30949,,-0.31437602639198303,
52,,30999,,-0.4050094485282898,
52,,31049,,-0.24115225672721863,
52,,31099,,-0.2482023686170578,
52,,31110,,,-0.28815677762031555
52,,31110,-0.28128767013549805,,
,0.0005,31111,,,
53,,31149,,-0.38581931591033936,
53,,31199,,-0.21042084693908691,
53,,31249,,-0.32894349098205566,
53,,31299,,-0.36532801389694214,
53,,31349,,-0.359275758266449,
53,,31399,,-0.22579112648963928,
53,,31449,,-0.2805421054363251,
53,,31499,,-0.18014639616012573,
53,,31549,,-0.319434255361557,
53,,31599,,-0.2838967442512512,
53,,31649,,-0.308538019657135,
53,,31697,,,-0.24871505796909332
53,,31697,-0.29113689064979553,,
,0.0005,31698,,,
54,,31699,,-0.21306651830673218,
54,,31749,,-0.28078460693359375,
54,,31799,,-0.28372302651405334,
54,,31849,,-0.3044930100440979,
54,,31899,,-0.3730679452419281,
